Currency,Date,Closing Price (USD),Volume,Volume in BTC
BTC,2018-07-29,8227.608883,4107190016.0,499196.06952711777
BTC,2018-07-30,8216.34,5551400000.0,675653.6365340286
BTC,2018-07-31,8165.974378,5287530000.0,647507.5423020143
BTC,2018-08-01,7727.18,4797620000.0,620875.9210992885
BTC,2018-08-02,7604.760194,4214110000.0,554141.076443784
BTC,2018-08-03,7537.347346,4627150000.0,613896.346763903
BTC,2018-08-04,7414.08,4268390000.0,575714.0467866546
BTC,2018-08-05,7004.636173,3679110000.0,525239.2714101926
BTC,2018-08-06,7031.367304,3925900000.0,558340.9072893456
BTC,2018-08-07,6936.688947,4682800000.0,675077.1204791057
BTC,2018-08-08,6718.136633,5064430000.0,753844.4477480755
BTC,2018-08-09,6281.532861,4267040000.0,679299.1606384275
BTC,2018-08-10,6539.292912,4528680000.0,692533.5905491551
BTC,2018-08-11,6145.30363,4047850000.0,658689.9921818834
BTC,2018-08-12,6234.13,5665250000.0,908747.4916307487
BTC,2018-08-13,6313.781753,4083980000.0,646835.7887187805
BTC,2018-08-14,6253.192419,5301700000.0,847838.934860066
BTC,2018-08-15,6193.62,4895450000.0,790402.0588928608
BTC,2018-08-16,6272.288183,4328420000.0,690086.2769238612
BTC,2018-08-17,6313.51,4992990000.0,790842.1781227875
BTC,2018-08-18,6582.317285,3984520000.0,605336.9698662285
BTC,2018-08-19,6396.714782,3311170000.0,517636.0229969059
BTC,2018-08-20,6489.272882,3665100000.0,564793.6319901549
BTC,2018-08-21,6257.620518,3377180000.0,539690.7642906064
BTC,2018-08-22,6475.9,4668110000.0,720843.434889359
BTC,2018-08-23,6354.59,3426180000.0,539166.1775189273
BTC,2018-08-24,6526.36,4097820000.0,627887.5207619561
BTC,2018-08-25,6690.88,3312600000.0,495091.82648620213
BTC,2018-08-26,6737.091801,3295500000.0,489157.6510076414
BTC,2018-08-27,6708.7892,4019000000.0,599064.8804407209
BTC,2018-08-28,6907.72114,4659940000.0,674598.7432839538
BTC,2018-08-29,7072.252318,4145880000.0,586217.7724411896
BTC,2018-08-30,7035.053814,4463250000.0,634430.1149648605
BTC,2018-08-31,6983.160591,4495650000.0,643784.421311184
BTC,2018-09-01,7016.098903,4116050000.0,586657.921575197
BTC,2018-09-02,7191.08,4329540000.0,602070.8989470288
BTC,2018-09-03,7294.270231,4087760000.0,560406.9866547284
BTC,2018-09-04,7260.458425,4273640000.0,588618.4796933122
BTC,2018-09-05,7359.827759,5800460000.0,788124.422192745
BTC,2018-09-06,6681.01919,5523470000.0,826740.6278771667
BTC,2018-09-07,6493.545638,4264680000.0,656756.7609047426
BTC,2018-09-08,6395.01,3835060000.0,599695.7002412819
BTC,2018-09-09,6185.354031,3671890000.0,593642.6567658178
BTC,2018-09-10,6235.831929,3714100000.0,595606.1744909161
BTC,2018-09-11,6300.881406,3849910000.0,611011.3414186675
BTC,2018-09-12,6279.5,4064230000.0,647221.9125726571
BTC,2018-09-13,6324.399963,4210910000.0,665819.6863948088
BTC,2018-09-14,6485.7,4076220000.0,628493.4548313983
BTC,2018-09-15,6478.04,3216300000.0,496492.76633055677
BTC,2018-09-16,6521.408362,3273730000.0,501997.3935501265
BTC,2018-09-17,6497.98,3910780000.0,601845.496600482
BTC,2018-09-18,6252.045772,4180090000.0,668595.552950152
BTC,2018-09-19,6335.7,4431340000.0,699423.8994901906
BTC,2018-09-20,6386.94,4348110000.0,680781.4070587794
BTC,2018-09-21,6492.98,6531940000.0,1006000.3265064732
BTC,2018-09-22,6750.373222,4509660000.0,668060.8392588815
BTC,2018-09-23,6709.657231,4197500000.0,625590.8246112311
BTC,2018-09-24,6700.167502,4177310000.0,623463.5177035608
BTC,2018-09-25,6581.52,4726180000.0,718098.554741154
BTC,2018-09-26,6429.789184,4437300000.0,690115.9389551767
BTC,2018-09-27,6457.181191,4606810000.0,713439.7910997075
BTC,2018-09-28,6680.722777,5014430000.0,750581.9605721981
BTC,2018-09-29,6619.913315,4363690000.0,659176.3052413927
BTC,2018-09-30,6582.242888,4002280000.0,608041.9802338963
BTC,2018-10-01,6598.798737,4000970000.0,606317.9314086724
BTC,2018-10-02,6573.233437,3979260000.0,605373.2973487885
BTC,2018-10-03,6500.68,3887310000.0,597985.1338629189
BTC,2018-10-04,6463.910721,3838410000.0,593821.6299197552
BTC,2018-10-05,6547.45,3671500000.0,560752.659432298
BTC,2018-10-06,6590.227439,3259740000.0,494632.39776966366
BTC,2018-10-07,6550.465384,3306630000.0,504793.14157993876
BTC,2018-10-08,6571.275353,3979460000.0,605584.119707181
BTC,2018-10-09,6605.747219,3580810000.0,542074.9358529155
BTC,2018-10-10,6589.48,3787650000.0,574802.5640869993
BTC,2018-10-11,6523.284643,5181640000.0,794329.8941523745
BTC,2018-10-12,6154.69,3783500000.0,614734.4545379216
BTC,2018-10-13,6187.92505,3064030000.0,495162.75249649317
BTC,2018-10-14,6196.456837,3085320000.0,497916.8065170854
BTC,2018-10-15,6183.638558,7370770000.0,1191979.435871808
BTC,2018-10-16,6439.049438,4074800000.0,632826.3261891732
BTC,2018-10-17,6457.401039,4088420000.0,633137.0740809892
BTC,2018-10-18,6442.567278,3924080000.0,609086.3829082391
BTC,2018-10-19,6394.95,3578870000.0,559640.0284599568
BTC,2018-10-20,6384.333295,3379130000.0,529284.7105345242
BTC,2018-10-21,6413.960328,3253610000.0,507270.05369778146
BTC,2018-10-22,6414.80825,3672860000.0,572559.5928763732
BTC,2018-10-23,6408.285042,3716150000.0,579897.7379508393
BTC,2018-10-24,6395.063587,3424670000.0,535517.7401146926
BTC,2018-10-25,6413.564314,3230550000.0,503705.8711562489
BTC,2018-10-26,6394.74335,3306050000.0,516994.94710761146
BTC,2018-10-27,6404.87,3393250000.0,529792.1737677736
BTC,2018-10-28,6408.492455,3445190000.0,537597.5744985098
BTC,2018-10-29,6404.17197,4199910000.0,655808.4354502428
BTC,2018-10-30,6265.2,3781100000.0,603508.2678924855
BTC,2018-10-31,6268.361536,4191240000.0,668634.0562727874
BTC,2018-11-01,6303.599954,3789400000.0,601148.5544217326
BTC,2018-11-02,6343.770757,4234870000.0,667563.5299915362
BTC,2018-11-03,6349.8,3658640000.0,576181.9269898265
BTC,2018-11-04,6332.7449,4390020000.0,693225.4605739764
BTC,2018-11-05,6421.939847,4174800000.0,650083.9465119331
BTC,2018-11-06,6404.104682,4700040000.0,733910.5516514104
BTC,2018-11-07,6447.06,4941260000.0,766436.1740079974
BTC,2018-11-08,6501.413828,4665260000.0,717576.2262521832
BTC,2018-11-09,6408.463631,4346820000.0,678293.6207943661
BTC,2018-11-10,6335.617054,3705320000.0,584839.6404673229
BTC,2018-11-11,6348.146138,3939060000.0,620505.5640450349
BTC,2018-11-12,6360.101666,4295770000.0,675424.7377780832
BTC,2018-11-13,6326.570971,4503800000.0,711886.4264140411
BTC,2018-11-14,6260.91,7398940000.0,1181767.5066404084
BTC,2018-11-15,5599.809557,7032140000.0,1255781.9919446236
BTC,2018-11-16,5575.56,5279320000.0,946868.1172832863
BTC,2018-11-17,5513.283966,4303150000.0,780505.7795929244
BTC,2018-11-18,5504.420315,4159680000.0,755698.1047876247
BTC,2018-11-19,5557.005967,7039560000.0,1266790.0739722203
BTC,2018-11-20,4734.06,8428290000.0,1780351.3263456735
BTC,2018-11-21,4354.46,6120120000.0,1405483.113864865
BTC,2018-11-22,4546.596152,4569370000.0,1005008.9885352984
BTC,2018-11-23,4261.796643,4871490000.0,1143060.1711138473
BTC,2018-11-24,4288.235543,4679500000.0,1091241.3632778847
BTC,2018-11-25,3780.94018,6825640000.0,1805275.8507276885
BTC,2018-11-26,3937.045839,6476900000.0,1645116.7359649327
BTC,2018-11-27,3724.458365,5998720000.0,1610628.8249513027
BTC,2018-11-28,3773.21581,7280280000.0,1929462.9214436584
BTC,2018-11-29,4217.213203,6503347767.0,1542096.0368742351
BTC,2018-11-30,4245.470551,6048016717.0,1424581.0080052065
BTC,2018-12-01,3975.83693,5375314093.0,1351995.614417717
BTC,2018-12-02,4143.352875,5262697895.0,1270154.4024294578
BTC,2018-12-03,4099.8,5089570994.0,1241419.3360651738
BTC,2018-12-04,3833.811826,5028069239.0,1311506.5285418627
BTC,2018-12-05,3902.707187,5302481574.0,1358667.5402301967
BTC,2018-12-06,3690.412605,5878333109.0,1592866.0933565178
BTC,2018-12-07,3433.26,6835615448.0,1990998.4819093223
BTC,2018-12-08,3380.68,5305024497.0,1569218.1741543121
BTC,2018-12-09,3398.8,4947372847.0,1455623.4103212897
BTC,2018-12-10,3532.0,5020968740.0,1421565.3284258211
BTC,2018-12-11,3411.061752,4696765188.0,1376921.7708375277
BTC,2018-12-12,3349.534636,4139364829.0,1235802.9633463388
BTC,2018-12-13,3431.42,4343372456.0,1265765.326308059
BTC,2018-12-14,3262.859122,4372763663.0,1340163.1818905114
BTC,2018-12-15,3194.234582,3551763561.0,1111929.4684913657
BTC,2018-12-16,3182.968714,3744248994.0,1176338.610408346
BTC,2018-12-17,3193.78,5409247918.0,1693682.0688964173
BTC,2018-12-18,3498.500747,5911325473.0,1689673.920484088
BTC,2018-12-19,3667.174003,6810689119.0,1857203.6978415502
BTC,2018-12-20,3683.591519,8927129279.0,2423485.1320928996
BTC,2018-12-21,4075.937342,7206015706.0,1767940.7462294595
BTC,2018-12-22,3838.988031,5605823233.0,1460234.6211378432
BTC,2018-12-23,3982.023102,6151275490.0,1544761.3769268382
BTC,2018-12-24,3945.757092,7240968501.0,1835127.7922508263
BTC,2018-12-25,4034.351456,6158207293.0,1526442.9388870776
BTC,2018-12-26,3779.99,5326547918.0,1409143.3887391237
BTC,2018-12-27,3809.329961,5130222366.0,1346751.9008653292
BTC,2018-12-28,3589.89,5631554348.0,1568726.15818312
BTC,2018-12-29,3887.176188,4991655917.0,1284134.208377179
BTC,2018-12-30,3725.48,4770578575.0,1280527.2273639906
BTC,2018-12-31,3829.012202,4661840806.0,1217504.818492088
BTC,2019-01-01,3687.99,4324200990.0,1172508.8706856582
BTC,2019-01-02,3823.17,5244856836.0,1371860.742786745
BTC,2019-01-03,3888.287877,4530215219.0,1165092.5451783363
BTC,2019-01-04,3785.63,4847965467.0,1280623.1636477944
BTC,2019-01-05,3822.288443,5137609824.0,1344118.817984245
BTC,2019-01-06,3798.522747,5597027440.0,1473474.7723757676
BTC,2019-01-07,4040.99,5228625637.0,1293897.1977164012
BTC,2019-01-08,4005.45,5306593305.0,1324843.2273527319
BTC,2019-01-09,3993.86,5115905225.0,1280942.5530689608
BTC,2019-01-10,4003.125993,6874143796.0,1717193.9649215033
BTC,2019-01-11,3626.343368,5538712865.0,1527354.7766809268
BTC,2019-01-12,3634.769387,4778170883.0,1314573.326189401
BTC,2019-01-13,3617.194107,4681302466.0,1294180.607267035
BTC,2019-01-14,3513.835218,5651384490.0,1608323.7088211118
BTC,2019-01-15,3664.604374,5537192302.0,1510993.2033279836
BTC,2019-01-16,3582.296172,5394457145.0,1505865.7592759195
BTC,2019-01-17,3604.3456,5464420383.0,1516064.4925392282
BTC,2019-01-18,3640.65,5002961727.0,1374194.642989576
BTC,2019-01-19,3607.81,5955691380.0,1650777.4467058964
BTC,2019-01-20,3683.649002,5582489560.0,1515478.1459821616
BTC,2019-01-21,3532.15228,5004347059.0,1416798.2188468953
BTC,2019-01-22,3532.767448,5313623556.0,1504096.6138340617
BTC,2019-01-23,3576.919875,5433755649.0,1519115.8423698265
BTC,2019-01-24,3553.084945,5262869046.0,1481211.1524116686
BTC,2019-01-25,3568.852593,5265847539.0,1475501.5517672293
BTC,2019-01-26,3561.94893,5098183235.0,1431290.37928121
BTC,2019-01-27,3556.267694,5570752966.0,1566460.526972917
BTC,2019-01-28,3531.501974,6908930483.0,1956371.6894017516
BTC,2019-01-29,3430.210848,5897159493.0,1719182.800800238
BTC,2019-01-30,3396.355942,5955112627.0,1753382.9577041427
BTC,2019-01-31,3436.690241,5831198271.0,1696748.2845655743
BTC,2019-02-01,3410.098739,5422926707.0,1590255.040119529
BTC,2019-02-02,3436.820844,5071623601.0,1475672.9638247038
BTC,2019-02-03,3466.997671,5043937584.0,1454843.0840292883
BTC,2019-02-04,3415.034721,5332718886.0,1561541.6303698542
BTC,2019-02-05,3411.362683,5227549545.0,1532393.366161472
BTC,2019-02-06,3428.562103,5482196038.0,1598978.1935707289
BTC,2019-02-07,3367.295834,5004962683.0,1486344.808930738
BTC,2019-02-08,3359.0,7735623101.0,2302954.1830902053
BTC,2019-02-09,3621.776933,6158833645.0,1700500.5440515901
BTC,2019-02-10,3624.171725,6282256903.0,1733432.4584191716
BTC,2019-02-11,3648.264867,6277056434.0,1720559.4064121991
BTC,2019-02-12,3590.275262,6480384532.0,1804982.6431386308
BTC,2019-02-13,3588.09506,6438903823.0,1794518.7391439958
BTC,2019-02-14,3577.408928,6271044418.0,1752957.1106387088
BTC,2019-02-15,3561.257518,6091952231.0,1710618.2858748268
BTC,2019-02-16,3566.168197,5934744052.0,1664179.512618765
BTC,2019-02-17,3581.133166,7039512503.0,1965722.0708334865
BTC,2019-02-18,3625.105607,9908216640.0,2733221.5152208116
BTC,2019-02-19,3868.306128,9933626655.0,2567952.5679462976
BTC,2019-02-20,3891.80336,8693373948.0,2233764.9526054165
BTC,2019-02-21,3941.50573,7775128102.0,1972628.8973325938
BTC,2019-02-22,3897.587953,7826525254.0,2008043.2689083694
BTC,2019-02-23,3942.68607,8922258316.0,2262989.788583396
BTC,2019-02-24,4110.104473,10794227451.0,2626265.9555028784
BTC,2019-02-25,3733.574906,9318796067.0,2495944.58437792
BTC,2019-02-26,3818.75,7931218996.0,2076914.9580360067
BTC,2019-02-27,3798.218188,8301309684.0,2185579.993857899
BTC,2019-02-28,3799.1,8399767798.0,2210988.865257561
BTC,2019-03-01,3792.215772,7661247975.0,2020256.3450020903
BTC,2019-03-02,3806.125667,7578786076.0,1991207.526779751
BTC,2019-03-03,3809.945752,7253558152.0,1903848.144869859
BTC,2019-03-04,3786.354916,9029175788.0,2384661.7626481373
BTC,2019-03-05,3700.476054,10174126415.0,2749410.1479193084
BTC,2019-03-06,3845.286998,9175291529.0,2386113.5810596785
BTC,2019-03-07,3851.53,9584165519.0,2488404.742790527
BTC,2019-03-08,3855.889006,10638638944.0,2759062.5475592334
BTC,2019-03-09,3842.328261,10796103518.0,2809781.6700310293
BTC,2019-03-10,3917.859274,9713267607.0,2479228.3049725485
BTC,2019-03-11,3900.548879,10125901903.0,2596019.744174061
BTC,2019-03-12,3849.372584,9809887079.0,2548437.92460491
BTC,2019-03-13,3859.936147,9469184841.0,2453197.275908202
BTC,2019-03-14,3851.424362,10480789570.0,2721276.2305313577
BTC,2019-03-15,3854.788011,9394210605.0,2437023.92406346
BTC,2019-03-16,3901.862799,9856166973.0,2526015.772652492
BTC,2019-03-17,3989.844878,8221625400.0,2060637.8572094452
BTC,2019-03-18,3965.895149,9646954186.0,2432478.374631886
BTC,2019-03-19,3969.920763,9344919956.0,2353931.1018737326
BTC,2019-03-20,3999.878579,10175916388.0,2544056.3224656824
BTC,2019-03-21,4033.034766,10831212662.0,2685623.430105586
BTC,2019-03-22,3974.110358,9252935969.0,2328303.7297576726
BTC,2019-03-23,3983.471436,9578850549.0,2404648.9859153093
BTC,2019-03-24,3982.847899,9144851065.0,2296058.322311545
BTC,2019-03-25,3969.787377,10359818883.0,2609665.934005009
BTC,2019-03-26,3908.080258,10707678815.0,2739882.015749534
BTC,2019-03-27,3920.71329,10897131934.0,2779374.855538085
BTC,2019-03-28,4026.393909,9353915899.0,2323149.724146873
BTC,2019-03-29,4012.428128,10918665557.0,2721211.4980468005
BTC,2019-03-30,4089.944098,9732688060.0,2379662.857680457
BTC,2019-03-31,4094.014305,9045122443.0,2209352.9160250453
BTC,2019-04-01,4094.948496,10157794171.0,2480567.015903196
BTC,2019-04-02,4137.462403,21315047816.0,5151720.0012608785
BTC,2019-04-03,4902.08657,22899891582.0,4671458.011807408
BTC,2019-04-04,4973.955602,18251810240.0,3669475.906190447
BTC,2019-04-05,4904.067009,16837325387.0,3433339.176667029
BTC,2019-04-06,5037.73002,16929795194.0,3360599.938223764
BTC,2019-04-07,5039.662341,16655416140.0,3304867.471874144
BTC,2019-04-08,5193.474186,17154113634.0,3303013.169920471
BTC,2019-04-09,5289.002225,14722104361.0,2783531.512127507
BTC,2019-04-10,5193.5,15504590933.0,2985383.832290363
BTC,2019-04-11,5319.910334,16555616019.0,3112010.349721808
BTC,2019-04-12,5041.773828,13675206312.0,2712379.9635861013
BTC,2019-04-13,5078.675255,10823289598.0,2131124.565868703
BTC,2019-04-14,5067.616184,10391952498.0,2050658.9529827738
BTC,2019-04-15,5161.028846,12290155061.0,2381338.1842508693
BTC,2019-04-16,5035.509901,11618660197.0,2307345.318632509
BTC,2019-04-17,5205.065673,12438480677.0,2389687.5579344877
BTC,2019-04-18,5227.756643,13256489918.0,2535789.4070586716
BTC,2019-04-19,5281.483653,13780238655.0,2609160.5238941745
BTC,2019-04-20,5288.910563,13169647522.0,2490049.2010834557
BTC,2019-04-21,5320.665655,13731844223.0,2580850.80202244
BTC,2019-04-22,5298.232137,14601631648.0,2755944.1093624546
BTC,2019-04-23,5386.724806,15867308108.0,2945631.8411377184
BTC,2019-04-24,5533.182169,17048033399.0,3081054.0622560154
BTC,2019-04-25,5443.14,15330283408.0,2816441.136549859
BTC,2019-04-26,5134.808307,16812108040.0,3274145.213382354
BTC,2019-04-27,5153.65957,13111274675.0,2544070.7708600163
BTC,2019-04-28,5168.566405,12819992056.0,2480376.77209644
BTC,2019-04-29,5156.400477,13735490672.0,2663774.99832816
BTC,2019-04-30,5147.75,13878964574.0,2696122.495070662
BTC,2019-05-01,5268.802191,13679528236.0,2596326.0225192993
BTC,2019-05-02,5324.154952,14644460907.0,2750570.0038836887
BTC,2019-05-03,5389.474386,18720780006.0,3473581.775363873
BTC,2019-05-04,5657.335597,17567780766.0,3105309.9935092996
BTC,2019-05-05,5771.157711,14808830723.0,2566006.9373557274
BTC,2019-05-06,5715.998559,15737171804.0,2753179.8060413054
BTC,2019-05-07,5684.9841,18026409033.0,3170881.1697468073
BTC,2019-05-08,5746.113005,15320605300.0,2666255.4820395494
BTC,2019-05-09,5940.993917,16784645411.0,2825225.1467504743
BTC,2019-05-10,6148.723385,19419875368.0,3158358.9229880436
BTC,2019-05-11,6343.039231,28867562329.0,4551061.609065429
BTC,2019-05-12,7225.365309,27773333680.0,3843865.672148813
BTC,2019-05-13,6979.948663,28677672181.0,4108579.2411364615
BTC,2019-05-14,7815.10872,32031452227.0,4098657.2771568554
BTC,2019-05-15,7991.811739,28344112920.0,3546644.2210695324
BTC,2019-05-16,8204.663109,33167197581.0,4042481.3475421886
BTC,2019-05-17,7881.833365,30066644905.0,3814676.549559355
BTC,2019-05-18,7360.082599,21354286562.0,2901365.069585138
BTC,2019-05-19,7268.582291,25902422040.0,3563614.0588340764
BTC,2019-05-20,8196.257237,23843404340.0,2909060.0319820098
BTC,2019-05-21,8002.904127,25127245056.0,3139765.8471537004
BTC,2019-05-22,7952.816042,24719473175.0,3108266.687479353
BTC,2019-05-23,7622.1,24457107820.0,3208709.911966518
BTC,2019-05-24,7878.43,25919126991.0,3289884.7855473743
BTC,2019-05-25,8001.827745,22256813107.0,2781466.1620162134
BTC,2019-05-26,8068.772709,26677970091.0,3306323.1612960286
BTC,2019-05-27,8739.930926,27949839564.0,3197947.4209405207
BTC,2019-05-28,8775.525347,24226919267.0,2760737.1990877115
BTC,2019-05-29,8718.05221,23473479966.0,2692514.2681612824
BTC,2019-05-30,8662.269249,29246528551.0,3376312.570101225
BTC,2019-05-31,8273.454843,25365190957.0,3065852.3480624263
BTC,2019-06-01,8554.933365,22488303544.0,2628694.179665302
BTC,2019-06-02,8557.340632,20266216022.0,2368284.364679244
BTC,2019-06-03,8737.841131,22004511436.0,2518300.699921481
BTC,2019-06-04,8112.669243,24609731549.0,3033493.7628862974
BTC,2019-06-05,7671.14054,21760923463.0,2836725.9535307637
BTC,2019-06-06,7788.343583,19474611077.0,2500481.760911035
BTC,2019-06-07,7801.88687,19141423231.0,2453435.11767686
BTC,2019-06-08,8004.398769,16522722810.0,2064205.3559338355
BTC,2019-06-09,7931.121797,16610726547.0,2094372.89858329
BTC,2019-06-10,7642.9414,18689275117.0,2445298.758538172
BTC,2019-06-11,8019.495045,17107279932.0,2133211.609459882
BTC,2019-06-12,7915.7,19034432883.0,2404643.036370757
BTC,2019-06-13,8174.519524,18669407147.0,2283853.759500789
BTC,2019-06-14,8235.841458,19831162906.0,2407909.745122245
BTC,2019-06-15,8697.8694,18371033226.0,2112130.26790216
BTC,2019-06-16,8858.125069,23348550311.0,2635834.3474637615
BTC,2019-06-17,8982.143519,15562951919.0,1732654.5591349732
BTC,2019-06-18,9331.687667,15848210536.0,1698322.0079305295
BTC,2019-06-19,9080.021622,15546809946.0,1712199.6613236698
BTC,2019-06-20,9280.784754,17846823784.0,1922986.499208276
BTC,2019-06-21,9533.197807,20624008643.0,2163388.304799076
BTC,2019-06-22,10228.57059,29995204861.0,2932492.3357643858
BTC,2019-06-23,10668.42643,20998326502.0,1968268.3889492783
BTC,2019-06-24,10826.15418,19271652365.0,1780101.414092368
BTC,2019-06-25,11026.12064,24879684533.0,2256431.3728568093
BTC,2019-06-26,11757.631,45105733173.0,3836294.3328464725
BTC,2019-06-27,12929.5036,39977475223.0,3091957.4687306634
BTC,2019-06-28,11139.38989,35087757766.0,3149881.466802667
BTC,2019-06-29,12368.58451,29923961128.0,2419352.1177630695
BTC,2019-06-30,11870.72116,27256473494.0,2296109.320286654
BTC,2019-07-01,10752.60995,29378589324.0,2732228.68313939
BTC,2019-07-02,10570.77745,31015895223.0,2934116.754392554
BTC,2019-07-03,10830.82698,30796494294.0,2843411.1588033144
BTC,2019-07-04,11977.12095,25920294033.0,2164150.645318481
BTC,2019-07-05,11150.0,23838480210.0,2137980.2878923765
BTC,2019-07-06,10987.352,21092024306.0,1919664.0196837236
BTC,2019-07-07,11231.35707,19369044277.0,1724550.6626030544
BTC,2019-07-08,11479.25415,23482551458.0,2045651.324655095
BTC,2019-07-09,12304.35008,28167921523.0,2289265.2874681535
BTC,2019-07-10,12574.75307,33627574244.0,2674213.4860863714
BTC,2019-07-11,12097.50827,28595327690.0,2363736.982177736
BTC,2019-07-12,11350.10796,23534692797.0,2073521.4924775043
BTC,2019-07-13,11804.69291,21042616384.0,1782563.641801674
BTC,2019-07-14,11381.51772,22486000001.0,1975659.1830882814
BTC,2019-07-15,10195.49369,25384047207.0,2489732.030524164
BTC,2019-07-16,10856.6023,24151199070.0,2224563.302830021
BTC,2019-07-17,9415.753085,24569921549.0,2609448.3709584232
BTC,2019-07-18,9706.7832,25187024648.0,2594785.9480368327
BTC,2019-07-19,10644.85254,20727426310.0,1947178.3410914212
BTC,2019-07-20,10534.86526,20206615155.0,1918070.583372606
BTC,2019-07-21,10759.30979,17130580467.0,1592163.512470069
BTC,2019-07-22,10588.58443,16334414913.0,1542643.8747299104
BTC,2019-07-23,10323.21072,17851916995.0,1729298.9050794074
BTC,2019-07-24,9842.867693,17398734322.0,1767648.9072766406
BTC,2019-07-25,9771.864,15821952090.0,1619133.4723856165
BTC,2019-07-26,9875.726288,14495714483.0,1467812.4990780426
BTC,2019-07-27,9848.306808,16817809536.0,1707685.378195013
BTC,2019-07-28,9471.352936,13738687093.0,1450551.6989848558
BTC,2019-07-29,9531.26966,13791445323.0,1446968.3279320837
BTC,2019-07-30,9502.682113,13829811132.0,1455358.7047892862
BTC,2019-07-31,9588.658645,16631520648.0,1734499.1894849127
BTC,2019-08-01,10090.1543,17165337858.0,1701196.765444905
BTC,2019-08-02,10405.91574,17489094082.0,1680687.6510418486
BTC,2019-08-03,10532.66603,15352685061.0,1457625.7347637557
BTC,2019-08-04,10819.20998,16530894787.0,1527920.6908414213
BTC,2019-08-05,10980.72306,23875988832.0,2174354.885515162
BTC,2019-08-06,11796.75,23635107660.0,2003527.0443130524
BTC,2019-08-07,11467.42987,22194988641.0,1935480.6519518746
BTC,2019-08-08,11963.90672,19481591730.0,1628363.7264935144
BTC,2019-08-09,11996.06764,18339989960.0,1528833.4903053283
BTC,2019-08-10,11859.47175,18125355447.0,1528344.2491441492
BTC,2019-08-11,11285.38426,15774371518.0,1397769.996535324
BTC,2019-08-12,11538.25,13647198229.0,1182778.8641258422
BTC,2019-08-13,11384.2,16681503537.0,1465320.6669770381
BTC,2019-08-14,10856.53254,19990838300.0,1841364.9317906434
BTC,2019-08-15,10018.30322,22899115082.0,2285727.8901566328
BTC,2019-08-16,10300.29759,20228207096.0,1963846.8616322763
BTC,2019-08-17,10358.0893,13778035685.0,1330171.5486272164
BTC,2019-08-18,10213.24247,12999813869.0,1272839.0525521324
BTC,2019-08-19,10320.1626,16038264603.0,1554070.9216151305
BTC,2019-08-20,10919.85,15053082175.0,1378506.3141892974
BTC,2019-08-21,10752.21479,19473084768.0,1811076.615220779
BTC,2019-08-22,10127.52841,17097508856.0,1688221.2681939045
BTC,2019-08-23,10113.61605,15627023886.0,1545147.0382840962
BTC,2019-08-24,10408.50522,15451030650.0,1484462.0167275087
BTC,2019-08-25,10142.61981,14153856610.0,1395483.3046236404
BTC,2019-08-26,10141.6738,18438654080.0,1818107.5869350086
BTC,2019-08-27,10361.60827,14762609503.0,1424741.1326813265
BTC,2019-08-28,10172.62445,17603790323.0,1730506.2631108928
BTC,2019-08-29,9718.249401,17045878501.0,1754007.1053585014
BTC,2019-08-30,9484.267811,13595263986.0,1433454.2483323808
BTC,2019-08-31,9578.87776,11454806419.0,1195840.1292929747
BTC,2019-09-01,9601.843677,11445355859.0,1191995.6462544687
BTC,2019-09-02,9767.628,17248102294.0,1765843.487692201
BTC,2019-09-03,10387.4391,19384917989.0,1866188.3648492342
BTC,2019-09-04,10625.55861,16742664769.0,1575697.3711709639
BTC,2019-09-05,10583.69429,14551239508.0,1374873.3768461864
BTC,2019-09-06,10576.58546,19536574783.0,1847153.3045221572
BTC,2019-09-07,10317.68029,15307366476.0,1483605.4273590988
BTC,2019-09-08,10487.78147,13670567493.0,1303475.6237154892
BTC,2019-09-09,10406.84733,17595943368.0,1690804.4107917165
BTC,2019-09-10,10314.40576,14906809639.0,1445241.7314053776
BTC,2019-09-11,10099.57728,15428063426.0,1527594.9674202602
BTC,2019-09-12,10159.56118,15323563925.0,1508289.940235391
BTC,2019-09-13,10420.84263,14109864675.0,1354004.1986988534
BTC,2019-09-14,10362.14642,13468713124.0,1299799.5374784523
BTC,2019-09-15,10361.18922,12043433567.0,1162360.1607190801
BTC,2019-09-16,10307.73001,15160167779.0,1470757.1661551504
BTC,2019-09-17,10265.33329,15304603363.0,1490901.7496693474
BTC,2019-09-18,10187.57239,16169268880.0,1587156.2194612294
BTC,2019-09-19,10156.22687,19937691247.0,1963100.2243454217
BTC,2019-09-20,10275.72274,14734189639.0,1433883.5342106556
BTC,2019-09-21,10171.32432,13425266806.0,1319913.3548029468
BTC,2019-09-22,9977.813386,13199651698.0,1322900.2374929765
BTC,2019-09-23,10030.0094,15144925408.0,1509961.2377232667
BTC,2019-09-24,9685.724547,25002886689.0,2581416.2448739316
BTC,2019-09-25,8533.920241,21744728353.0,2548035.1044916688
BTC,2019-09-26,8434.54325,19258205289.0,2283254.080059403
BTC,2019-09-27,8058.424126,16408941156.0,2036246.9013088527
BTC,2019-09-28,8193.471131,14141152736.0,1725904.9931227493
BTC,2019-09-29,8218.941346,13034629109.0,1585925.5541887647
BTC,2019-09-30,8054.403298,17115474183.0,2124983.5089894203
BTC,2019-10-01,8303.758095,15305343413.0,1843182.7177402861
BTC,2019-10-02,8322.83896,13125712443.0,1577071.5384597566
BTC,2019-10-03,8381.225192,13668823409.0,1630886.069264323
